Symbol,Min_halflife,Max_halflife,Tissue_rolfs
SEPTIN5,163.7355544629682,288.41075474044186,Arytenoid Cartilage|Cricoid Cartilage
SEPTIN6,136.0668438854777,182.2672546667957,Arytenoid Cartilage
SEPTIN7,55.20519125718032,173.84817988746985,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage|Vocal Fold Mucosa
SEPTIN8,77.2595779929346,205.6053928245469,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
SEPTIN9,54.77800498349842,125.14505629607804,Arytenoid Cartilage|Cricoid Cartilage|Liver
SERBP1,46.848777305580825,95.66148552868732,Arytenoid Cartilage|Cricoid Cartilage|Liver|Vocal Fold Mucosa
SERPINA1A,8.31776616671976,58.96615742747299,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SERPINA1B,8.317766166719748,58.96615742747299,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SERPINA1C,8.31776616671976,57.22183658997897,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SERPINA1D,10.01193590004599,56.13474720242508,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SERPINA1E,8.31776616671976,56.13474720242508,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SERPINA3G,8.3177661667198,16.905856986655298,Blood
SERPINA3K,8.317766166719778,65.59493842292773,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SERPINA3M,8.317766166719796,59.889593308991905,Arytenoid Cartilage|Blood|Cricoid Cartilage|Liver|Vocal Fold Mucosa
SERPINA3N,8.3177661667198,16.905856986655298,Blood
SERPINA6,14.31235144662308,57.508667796310284,Blood|Vocal Fold Mucosa
SERPINB1A,49.059342161192234,280.0594668927773,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
SERPINB1B,49.059342161192234,253.74515456737066,Arytenoid Cartilage|Cricoid Cartilage|Vocal Fold Mucosa
SERPINB1C,121.5336961823334,253.74515456737066,Vocal Fold Mucosa
SERPINB2,18.056585621880696,69.46522604576036,Arytenoid Cartilage|Vocal Fold Mucosa
SERPINB5,42.8817145265729,68.52383875041676,Arytenoid Cartilage
SERPINB6A,118.36024427917968,350.7386112889967,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SERPINB7,18.48762233939979,1332.975347230662,Arytenoid Cartilage|Sternocleidomastoid Muscle
SERPINC1,8.317766166719759,61.10388368572539,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
SERPIND1,8.317766166719775,28.908736351444333,Blood
SERPINE2,77.48629341579613,122.69901411296985,Arytenoid Cartilage
SERPINF1,8.317807755756427,41.35003438502325,Arytenoid Cartilage|Blood
SERPINF2,13.089465291357392,64.35657988099615,Arytenoid Cartilage|Blood
SERPING1,8.317766166719755,24.029716352162392,Blood
SERPINH1,34.588901826465744,67.83644877640866,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
SERPINI2,132.5646054142711,245.1087716728313,Cricoid Cartilage|Vocal Fold Mucosa
SET,66.13736863768216,122.05981607923326,Arytenoid Cartilage|Cricoid Cartilage|Liver
SF1,47.58311356494005,75.3762226254584,Arytenoid Cartilage|Cricoid Cartilage|Liver
SF3A3,65.41695766196287,111.86559298928113,Arytenoid Cartilage|Liver
SF3B3,76.01687229682749,105.44835404055107,Arytenoid Cartilage
SF3B4,45.018083331363336,110.04519635799863,Arytenoid Cartilage|Cricoid Cartilage|Liver
SFN,37.0452330054752,91.43416694206167,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
SFPQ,76.54151253076913,180.15521262108888,Arytenoid Cartilage|Cricoid Cartilage|Liver
SFXN1,110.15449830113553,142.22050383379252,Liver
SGCB,275.1038917386089,467.5529042562888,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle
SGCD,201.5695181562682,432.99147145858353,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
SGPL1,46.780271458729075,77.36017640177957,Arytenoid Cartilage|Liver
SGSM2,23.201579265604913,60.80682920329952,Arytenoid Cartilage
SGTA,43.69836962735746,137.15501965071377,Liver|Thyroid Cartilage
SH3BGR,94.49859312337354,164.52905086965882,Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
SH3BGRL3,69.30028049755228,115.32431426992456,Arytenoid Cartilage
SH3BP4,276.7054613012899,394.39384384616784,Laryngeal Muscle
SH3D19,218.05652553988037,366.09886297166605,Arytenoid Cartilage|Cricoid Cartilage|Sternocleidomastoid Muscle|Thyroid Cartilage
SH3GLB1,42.716547692683534,93.15972634506748,Arytenoid Cartilage
SHMT1,83.65028578185164,125.06978673359615,Liver
SHMT2,45.07175034121403,90.10688080075526,Arytenoid Cartilage|Liver
SHPK,89.18421880360364,125.1638878446708,Liver
SHROOM3,90.38102973724199,109.54518855153631,Liver
SHTN1,20.095348481498224,177.59722785769333,Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
SKIC8,58.454381156887635,109.97244882289064,Cricoid Cartilage|Liver
SKP1,8.317766166719789,93.30603137270013,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
SLC10A1,37.98153458626605,48.34083728079119,Liver
SLC16A1,59.82928370234595,102.62512235309194,Liver
SLC22A1,33.03256951497921,42.35870020991186,Liver
SLC25A1,112.45543387709579,138.83769265096603,Liver
SLC25A10,71.43392448229261,113.02080530903095,Liver
SLC25A11,121.36523187742661,436.5135747425561,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
SLC25A12,120.92412832331715,471.52869425846734,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SLC25A13,109.65349900098013,471.52869425846734,Cricoid Cartilage|Liver
SLC25A15,87.59692661491164,220.04672398719464,Cricoid Cartilage|Liver
SLC25A20,118.62187916028728,331.5832635724736,Cricoid Cartilage|Liver|Thyroid Cartilage
SLC25A22,66.24007459360072,226.05696879242072,Cricoid Cartilage|Liver
SLC25A24,75.6401233730617,173.7755388429498,Arytenoid Cartilage
SLC25A26,355.1565399965571,496.58305472951537,Sternocleidomastoid Muscle
SLC25A3,83.15271585242647,369.104334001305,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SLC25A31,108.77162503881729,362.5088763005856,Arytenoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle
SLC25A35,137.3702091943466,160.1726587082112,Cricoid Cartilage
SLC25A4,108.77162503881729,844.4432656567942,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SLC25A44,106.34489761195923,182.84823404527103,Laryngeal Muscle
SLC25A5,108.77162503881729,386.5132977100085,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SLC27A1,100.08141218528908,158.66029884061803,Cricoid Cartilage|Thyroid Cartilage
SLC27A2,33.601705448490506,85.35419360408173,Liver
SLC27A5,54.39470402981628,71.72961509761426,Liver
SLC2A2,44.43844619590945,65.16582706611844,Liver
SLC35D1,79.9016922835592,94.98419740457189,Liver
SLC38A3,736.4113472084504,959.9268513236547,Laryngeal Muscle
SLC3A2,65.27834065859987,121.24139882979844,Arytenoid Cartilage
SLC4A1,235.63076959544924,330.0700859809271,Blood
SLC5A7,269.79455616985916,355.3082514615157,Cricoid Cartilage|Laryngeal Muscle
SLCO1A1,55.99869503295082,72.27184087861094,Liver
SLCO1A5,382.51396489856893,460.8180701783599,Laryngeal Muscle
SLCO1B2,38.28572951931757,54.00971505288348,Liver
SLF2,4298.587166263226,6790.013197321909,Arytenoid Cartilage
SLK,65.91723395585329,118.09976099272927,Cricoid Cartilage|Liver
SLPI,196.9401247002134,409.33888615721014,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
SMARCAD1,323.2711296819553,439.9770519290885,Laryngeal Muscle|Thyroid Cartilage
SMC1A,27.098997089722346,44.38509160469257,Vocal Fold Mucosa
SMG5,8.317766166719789,10.916348297103697,Liver
SMOC2,60.07993186261212,93.5000693201364,Arytenoid Cartilage
SMS,151.25961387010642,387.59394998675634,Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
SMYD1,243.2095370385279,711.2241271243631,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle
SNAPC2,356.4502321285362,441.49501946493604,Sternocleidomastoid Muscle
SNCA,166.6219184036682,265.4465028470428,Blood
SNCB,190.7088425246849,265.4465028470428,Blood
SND1,46.03080335760557,149.37175481216204,Arytenoid Cartilage|Cricoid Cartilage|Liver
SNRNP200,345.20714532958857,382.60193959135773,Laryngeal Muscle
SNRNP70,93.53161100549362,174.7797051211576,Cricoid Cartilage|Liver
SNRPA,78.66987767633555,107.08421199509183,Arytenoid Cartilage
SNRPB,123.73025164324619,161.04097128202554,Cricoid Cartilage
SNRPC,49.92656762736699,60.95611129470776,Liver
SNRPD1,139.24443235488644,275.87947484959585,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver
SNRPD2,117.21767427732995,176.65426710670852,Liver
SNRPD3,97.05111914962845,191.85252373925906,Arytenoid Cartilage|Cricoid Cartilage|Liver
SNRPN,123.73025164324619,161.04097128202554,Cricoid Cartilage
SNTA1,91.2686253000291,295.11322216491294,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SNTB1,62.951382477252196,237.5486553397077,Liver|Vocal Fold Mucosa
SNTB2,73.18434003535702,237.5486553397077,Liver|Vocal Fold Mucosa
SNX1,72.14646688107374,404.85598280454474,Arytenoid Cartilage|Cricoid Cartilage
SNX12,48.517068167984945,74.89434690004808,Arytenoid Cartilage|Liver
SNX2,82.04948129932028,145.70843771077085,Arytenoid Cartilage|Liver
SNX3,48.517068167984945,103.23651690107211,Arytenoid Cartilage|Cricoid Cartilage|Liver
SNX5,114.9259573985409,164.38273056757686,Liver
SNX6,107.1324854033831,198.63322189173093,Arytenoid Cartilage|Cricoid Cartilage|Liver
SOD1,102.81540379132622,412.6899611371562,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle
SOD2,118.18366249956449,399.50846141767306,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SON,30.201394890233985,80.96725558959747,Arytenoid Cartilage|Cricoid Cartilage|Liver
SORBS1,173.0164569260001,217.97081149677592,Cricoid Cartilage
SORBS2,85.44625986664562,155.8509680853574,Arytenoid Cartilage|Cricoid Cartilage
SORD,77.2416415166282,120.6960192515103,Liver
SOS1,217.14570334728145,318.68835887803897,Vocal Fold Mucosa
SPATA31F1B,23.76776250634172,27.750400075798083,Liver
SPATA31F1C,23.76776250634172,27.750400075798083,Liver
SPATA31F1D,23.76776250634172,27.750400075798083,Liver
SPATA31G1,300.00960024232523,342.36534952534885,Sternocleidomastoid Muscle
SPCS2,89.56836447229142,117.3830957764514,Cricoid Cartilage
SPCS3,88.87926662091559,132.85044188978333,Cricoid Cartilage|Liver
SPECC1,225.50538611123693,297.06307738253406,Thyroid Cartilage
SPG11,342.22448741902406,417.97819933263247,Laryngeal Muscle
SPR,102.67579516995863,320.9014724813741,Arytenoid Cartilage|Cricoid Cartilage|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
SPTA1,116.34052964149737,178.9151681376341,Arytenoid Cartilage|Vocal Fold Mucosa
SPTAN1,71.52299038410375,321.1492728462464,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SPTB,65.0944292277302,247.51573178745758,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
SPTBN1,8.317766166719778,121.56033857095682,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
SQOR,42.05883835218244,126.49632981095509,Cricoid Cartilage|Liver
SRC,52.94230899827732,68.24273837403584,Liver
SRI,81.51476055192063,208.4130836059257,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SRL,158.6754324058442,1216.9372592127781,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SRM,75.29434386456627,138.9768783077589,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SRP14,59.55725452326617,79.35285409957888,Cricoid Cartilage|Liver
SRP19,135.2262423462747,205.85982345549763,Liver
SRP54A,32.44501459528151,96.69572386328024,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SRP68,87.09702792375478,123.85000248239406,Liver
SRP9,61.70220812817264,112.66869172661667,Liver
SRPRA,52.53602505428297,76.05162445569482,Cricoid Cartilage|Liver
SRPRB,50.60237972148656,78.80777077757703,Sternocleidomastoid Muscle
SRRT,64.76749983818401,118.20045710840336,Liver
SRSF1,82.44799689467573,200.21100413321398,Arytenoid Cartilage|Cricoid Cartilage|Liver
SRSF2,90.22416928862755,164.43147507599303,Arytenoid Cartilage|Liver
SRSF5,56.4107573192224,88.20069102082954,Cricoid Cartilage
SSB,54.44276846916695,116.74057777851687,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SSR1,71.30532504688676,133.973844998284,Arytenoid Cartilage|Cricoid Cartilage|Liver
SSR3,64.21993643235103,88.69445688546983,Cricoid Cartilage|Liver
SSR4,89.51534832887744,153.98993181004073,Cricoid Cartilage|Liver
ST13,45.53438532172407,116.25922379927798,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
STAC,204.9468071139425,351.03465569611205,Liver
STAC3,128.45970913852324,155.3561106970371,Sternocleidomastoid Muscle
STARD10,83.1651868891525,113.08995468005612,Liver
STARD5,39.48619115461352,70.8075778217362,Liver
STARD9,464.4202214807061,605.3687166462456,Laryngeal Muscle
STAT1,36.981820539845465,55.19603282603494,Liver
STAT3,18.987515931926417,46.487445391752864,Liver
STAT5A,40.16498221410663,59.10862824558947,Liver
STAT5B,40.16498221410663,59.10862824558947,Liver
STAU1,36.933378476619,61.41292208150751,Liver
STBD1,93.7160291444778,146.28501876041958,Liver
STEAP4,53.14357196894454,70.69023215671048,Liver
STIM1,60.54568471916831,137.3135149272453,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
STIP1,59.34479285615974,288.0611659465993,Arytenoid Cartilage|Blood|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
STK16,57.010049120763114,69.95303954181352,Liver
STK24,43.3680031633742,123.86844626536659,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
STK25,43.3680031633742,123.86844626536659,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
STK26,43.3680031633742,123.86844626536659,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
STK39,148.4122788244277,195.9888352194556,Cricoid Cartilage|Thyroid Cartilage
STOM,113.4292399661378,161.19701873480292,Cricoid Cartilage
STOML2,104.78415427964228,281.0530889244733,Cricoid Cartilage|Liver
STRA8,108.94258240627828,135.85571525878862,Liver
STRAP,40.52899754772374,111.81296097216463,Arytenoid Cartilage|Cricoid Cartilage|Liver
STX4A,154.18975190873596,183.61514716812974,Cricoid Cartilage
STXBP1,43.968633100141915,50.573151132239005,Arytenoid Cartilage
STXBP2,353.1210429513641,397.31388424740265,Cricoid Cartilage
STXBP3,64.2050649688874,177.1622186734689,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage
SUB1,42.10994135790064,119.33667384102426,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SUCLA2,101.95215010993243,354.62656860879923,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
SUCLG1,105.51523743141647,391.60857658754094,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Vocal Fold Mucosa
SUCLG2,85.75016666719853,200.96076749740212,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
SUGT1,37.288530996433074,89.83924141836528,Arytenoid Cartilage|Cricoid Cartilage|Liver
SULT1A1,58.83269321487725,87.06511924130193,Liver
SULT1B1,77.81613029018327,132.58573629900522,Liver
SULT1C2,72.85421885537967,128.95761498788224,Liver
SULT1D1,67.19255324920715,107.92482375397029,Cricoid Cartilage|Liver
SULT2A1,31.971733420661593,69.59600189699492,Liver
SULT2A2,31.971733420661593,97.64928582669904,Liver
SULT2B1,75.39330312003803,96.21476190535424,Liver
SULT3A1,50.53474386657763,62.298364728452704,Liver
SUMO2,53.2763245266251,70.14476443514371,Arytenoid Cartilage|Vocal Fold Mucosa
SUMO3,53.2763245266251,70.14476443514371,Arytenoid Cartilage|Vocal Fold Mucosa
SUOX,110.30057242699039,145.9769422028673,Liver
SURF4,68.25953934363208,405.64575307075756,Laryngeal Muscle|Liver
SVIL,43.11287081697687,56.29812289227618,Sternocleidomastoid Muscle
SYK,806.3757796140965,953.8722668256203,Cricoid Cartilage
SYNCRIP,59.51889922517455,131.4750046110707,Arytenoid Cartilage|Cricoid Cartilage|Liver|Thyroid Cartilage
SYNE1,363.0626873295248,467.2902340853636,Cricoid Cartilage
SYNJ2BP,70.77142998994826,97.62063454865701,Liver
SYNM,123.26268771071949,207.39972987697644,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
SYNPO,113.91079384714612,180.72278471956918,Vocal Fold Mucosa
SYNPO2,111.86559298929916,219.17697409010228,Laryngeal Muscle|Sternocleidomastoid Muscle|Thyroid Cartilage
SYNPO2L,161.1033539941774,236.50173917314157,Sternocleidomastoid Muscle
SYT1,52.67075840121152,108.82855118041786,Sternocleidomastoid Muscle
SYTL2,339.7780296861589,382.51396489845405,Laryngeal Muscle
TACC1,362.98346789087554,1469.569994120023,Cricoid Cartilage|Thyroid Cartilage
TACO1,81.46685765640916,186.1839097195158,Laryngeal Muscle
TAF5L,302.68435832312116,425.2436690551834,Sternocleidomastoid Muscle
TAGLN,133.49006847563007,182.0478478160819,Cricoid Cartilage
TAGLN2,56.81146210449659,124.91951891144447,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
TALDO1,51.257224875793185,159.6806712750365,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
TARDBP,70.72629706830884,148.35933589077163,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
TARS1,62.66917435840523,93.48956015193556,Liver
TARS3,15.230796016808576,78.36598988806628,Arytenoid Cartilage|Cricoid Cartilage
TAS2R144,414.12826321729574,474.7583428492792,Thyroid Cartilage
TAX1BP1,1575.3345012725983,2369.7339506322705,Blood
TAX1BP3,38.296305931164795,61.13082840347893,Arytenoid Cartilage
TBC1D4,38.73322390146149,139.5364228605829,Liver|Thyroid Cartilage
TBCA,42.330675929256934,85.9450936838126,Liver
TBCB,75.5062288191661,94.63836803640166,Cricoid Cartilage
TBCEL,37.41180302576957,72.53654981005795,Liver
TBL2,21.268435676948332,61.19829427744791,Liver
TCAP,23.14412244836902,85.57812816214121,Cricoid Cartilage|Laryngeal Muscle|Vocal Fold Mucosa
TCEA1,25.699085975157047,70.47759843009105,Arytenoid Cartilage|Liver
TCN2,50.637806932420176,81.9565096730648,Cricoid Cartilage
TCP1,52.62077666046266,120.99448929695806,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Thyroid Cartilage|Vocal Fold Mucosa
TDO2,31.71028446548608,50.72581897679125,Liver
TDRD5,104.35689312739908,123.9145797649064,Cricoid Cartilage
TECR,61.5788722318663,278.74551497041045,Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage
TFAM,104.21959863074045,398.1697542707366,Liver|Sternocleidomastoid Muscle
TFR2,34.24428731229266,51.63107490204422,Liver
TG,59.62128999153735,143.17525030930972,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Thyroid Cartilage|Vocal Fold Mucosa
TGFB1I1,110.52041146318456,130.26021715949068,Cricoid Cartilage
TGFBI,42.21787720393549,173.26874631218502,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Vocal Fold Mucosa
TGM1,48.49443893842897,181.4719355671292,Arytenoid Cartilage|Liver
TGM2,89.85379892749866,303.7898526923657,Arytenoid Cartilage|Cricoid Cartilage|Laryngeal Muscle|Liver|Sternocleidomastoid Muscle|Thyroid Cartilage|Vocal Fold Mucosa
TGM3,1050.8864392570206,1185.7114991759527,Laryngeal Muscle
THBS1,30.92623735090865,143.34797357546836,Blood|Cricoid Cartilage
THBS4,49.02897828894402,508.8874987286253,Arytenoid Cartilage|Cricoid Cartilage|Thyroid Cartilage
THNSL2,84.73681913934556,118.54580156371688,Liver
THOP1,159.8340923658191,193.34649387998155,Cricoid Cartilage
THRAP3,8.317766166719789,10.669684783559742,Liver
THRSP,32.652623968906305,70.99190173447144,Cricoid Cartilage|Liver
